"","AAPL","MSFT","NVDA","C","GS","JPM","DIS","NFLX","ACGL"
"12",-0.0172159855290563,-0.0150570190235699,-0.00882003901738116,-0.0157536479946248,-0.0154252040867977,-0.0165275264273251,-0.00936338870567749,-0.0194204864269633,-0.0188450571324224
"13",-0.0018244425827965,0.00803092740932899,-0.00601225571406861,7.97070611351232e-05,-0.0119915639912757,-0.00227227353227872,0.00419017507967987,0.00512487746043304,0.00132383278464027
"14",-0.0135324082851533,-0.0142776954299814,-0.0249150422580741,-0.0111548339909717,-0.0174726938000045,-0.0129437855688206,-0.00892049805270559,0.0225399348381354,-0.0114311838021211
"15",0.00170645573995671,-0.00119850433950866,-0.0131491079724983,0.00230079999731533,0.0103210430914293,0.00428935992862509,-0.000747214185306194,-0.00663431039306865,-0.0161012641692822
"16",0.00695110644891087,-0.0149250477981835,0.00645272825918344,0.0116517168630805,-0.00788885026224234,0.00438040314157986,-0.00516018504438587,-0.0303548241453034,-0.0137052906685743
"17",-0.0436536475560754,-0.0178989600845658,-0.0663491170705138,0.0168627915676855,0.0361864889550097,-0.00103204400244284,0.0143381672124297,0.0137413643339869,0.00969151852442416
"18",-0.0112901022917115,-0.00309434304703961,-0.00488425540317359,0.00557111253910556,-0.000690227742335795,0.00650068814277006,-0.00484961522677794,0.0165680059190646,-0.0098904562488141
"19",0.000553476925269491,0.0247484268533467,0.00740871282455354,0.00533396012004003,0.00768955100594142,0.00306787082330283,0.00713434006894188,0.0120855091393346,0.00273818062433558
"20",0.00478001906685048,0.00492547279195799,0.0325443838930159,-0.00707227054491695,-0.00773267806412471,-0.00376861043214451,0.00183579184020031,0.0100999173434765,-0.00364134623142883
"21",-0.00621280968359703,0.0117093981772429,-0.00152391734500839,-0.00652672992496846,-0.00268332983071921,-0.00217593589482576,0.010599418661834,0.00319114040552916,0.00798832064701465
"22",-0.00738314992270199,0.000164605580601312,-0.00774070117219204,-0.0145856102057757,-0.0214440240919728,-0.0230169167516181,0.0214442829421739,0.0136174896904455,-0.0203174576476997
"23",-0.00548190732280767,-0.0105625737781011,0.0484050433000161,0.0167232179686064,0.00446324199166708,0.00910565006267733,-0.00432917521196822,-0.00710098326060445,-0.00668032824895733
"24",0.00185135988457148,0.0174025227001484,0.00723897532117026,0.0122286522346575,0.0121537106220698,0.0161270535498423,0.00177895907699346,-0.00884164686438524,0.0202442967580349
"25",-0.00847377790249916,-0.0102858225457536,-0.0242711673324611,-0.0132840781862432,-0.00972506576909726,-0.00363505796716754,0.00525924030838627,0.00374769360998749,-0.00473806143003301
"26",-0.000358904204533309,-0.00568698396636095,-0.00955204374583132,0.00989206660712484,-0.000219378870240501,0.0125271165272363,-0.000131000400819363,0.000667054277584774,-0.00313713016070794
"27",-0.00984364796560015,-0.0141624724099843,-0.00998375240970565,-0.000283180407993524,-0.000769233017945156,-0.00402746639284187,-0.00841680056119195,-0.0137964615043446,0.00974389426491658
"28",-0.00871448422686579,-0.00264229733944815,0.0197086626535745,-0.00879163804349471,-0.0136560653549479,-0.00952354377889513,-0.000530817761441089,-0.00489397409990342,-0.00616275527871662
"29",0.00119921179769889,0.00353105187101586,0.0243338069684346,0.0056446963352404,0.011131749317105,0.00765467591193854,0.000908155601966193,-0.0160576907542048,-0.000448131049182743
"30",0.00202321772968837,0.00598838229631885,0.0291699942483236,0.0334742840272022,0.0257579776083392,0.0146343704811115,-0.00995214443870996,4.49919330670543e-05,0.00652010864143278
"31",0.0156462220172638,0.0160931496076247,0.0220178290247484,-0.00623435003804302,0.00626244331072797,-0.00137165897529361,0.0047164478938481,0.00942710567523838,0.00547676959416555
"32",0.000618664465842842,-0.0084347198408732,0.00894737309552168,0.00531519886262046,0.00244160860955452,0.0038020014189796,0.00261075479936663,0.00180692632431524,0.0130955236115544
"33",0.0124172929907568,0.0164868266028765,0.0390828868876834,0.0291224563945275,0.0287645571301708,0.0166500446948488,0.0314694352131175,0.014919367506238,0.029269140021682
"34",-0.0248587043073074,-0.00870757750479072,0.0110058611652137,-0.0270772401725549,-0.0247250442498431,-0.0246906074748135,-0.0216012072907147,-0.0165358385380209,-0.00410405052491355
"35",-0.0183171974564428,0.00140734444605928,0.0219740014655263,0.0332288153105849,0.0237914765468902,0.0195532809474322,-0.0137641483874678,-0.00863587461341483,0.00195943111662528
"36",0.0115660617875019,0.00349053126258231,-0.0139546688780579,0.0337374800746011,0.0242549477381307,0.0203441897556254,0.0195279737273381,-0.0194098593177788,0.0159151289171847
"37",-0.0011847244190521,0.0144970586697546,0.00633952214514048,0.0287128252499591,0.0370624652486358,0.0189574662031626,0.0248576781078509,-0.0298071320179556,-0.00187960417367888
"38",0.013023755511938,0.00535950939133159,-0.0212892706080544,-0.0056822449521109,-0.000579890829054968,0.00294034535058941,0.000832544204177648,0.00769326624001314,0.00802956410649773
"39",0.0152964195658541,0.00312056502531651,0.00229927582067495,-0.017897931537207,-0.00612146776602596,-0.00978717676999886,-0.00957253084344565,-0.00217568036283826,0.00577789296057997
"40",-0.055267723423868,-0.0214797413843846,-0.0234227891185099,-0.00866814168713951,-0.000698227840832771,0.00201105907219306,-0.00518248035119558,-0.127305077570101,0.0401087727850789
"41",0.0045745562899608,0.0103777676755575,0.0115415992590811,0.0165336743286303,0.0152707877475003,0.00964306778187636,0.00842178146981239,-0.00778364595909316,0.0130575655139313
"42",-0.00201687357670868,0.0238054119461816,-0.0289897080631962,0.000870412623046178,0.00965028403322592,0.00703503408825169,-0.0048878450485719,-0.0188538114667917,0.00525037266705437
"43",-0.00192793617773894,-0.0138869672291007,-0.000622017388722005,-0.00175356594606007,-0.00115894417879609,-0.0064933796120146,0.00280629610286127,0.0177741859502865,0.00268483689695493
"44",-0.024716090108633,-0.0143672877797314,-0.00898065282526577,-0.0173446124828034,-0.0312161676161425,-0.00632423720285219,-0.0163433951714481,-0.024457464060073,0.0108993135232703
"45",-0.0118668240015455,0.000266169655036199,-0.0262171649284309,-0.012540383507277,-0.0100153214526016,-0.0139353975573781,-0.0104679692851724,-0.00685338326473932,0.00246552898928504
"46",-0.0135242890157339,-0.00327341143467973,0.00916581539074444,-0.00228985831738173,0.00120955955564101,0.00172994874949927,0.00130575385912094,0.00793113206910921,-0.000489897343117546
"47",-0.00941960603612895,-0.02690501448811,-0.00915385888156886,0.00405249579961379,0.00443502830545469,-0.000669714407383113,0.0158001017482933,-0.00158059026688114,0.00214935860351897
"48",0.0152812723966065,0.000333360486558071,0.00149967843262594,0.0374263920912654,0.0172811512325142,0.0264187305703881,-0.00523692704006987,0.000218087719509185,0.00981464562161466
"49",-0.000304202141015808,-0.00773793084781092,-0.000862224819877109,-0.00704697868752931,9.65128112490233e-05,4.60610410602307e-05,-0.0180710052339591,0.010964487858621,-0.0105378835329832
"50",0.0040370672130131,0.00336363599965577,-0.00496819717635297,-0.00698577374735745,-0.00200252686523396,-0.000464906218309124,0.00582870833077442,-0.0406310634107012,-0.0156542526051524
"51",0.0317568885904137,0.0231196596840628,0.0273071864988646,0.00566884775242186,0.0104166627204452,-0.0110982746977719,0.0177121725758228,0.00493433174845078,0.00644127202697428
"52",0.00560472486746376,0.0189041460666818,0.00593830653933457,0.00830023347676439,0.00295947284003142,-0.000768868087465016,0.0218961117221681,0.0242667974420729,0.027459943700138
"53",0.01070286284831,0.0203219359432807,0.0499751527784912,-0.00136666602695634,-0.00593299477703252,-0.00079483869412119,0.00242570593010481,0.012357245814822,0.0176343138898597
"54",0.00457648442974414,0.0125645364241093,0.0075406163839784,0.0168946738120246,0.017880015909171,0.0238859146345386,0.00950858678584719,0.0213796057899006,0.0165994379009827
"55",0.0147933099339392,0.00350693469450369,0.0333011097481402,0.00595280017636475,0.00719412019353335,0.0125104447743154,0.0148435648986084,-0.00795194615575902,-0.00231548191675273
"56",-0.0119873832168078,0.00116528784724196,0.00365506544643761,0.00229720417275919,0.00384843691138777,-0.00179562780679417,-0.00894076728454485,0.0150313153190916,0.0066111307894472
"57",-0.0318356591602748,-0.0128704153329175,-0.035220136466288,-0.0360443992053585,-0.0144060538328258,-0.0150530980380669,-0.00919771375507094,-0.00878236140648754,0.00373740228515534
"58",7.0150811767475e-05,-0.0041492576002747,-0.0072122286116254,-0.00440078470871941,-0.00215851585329967,-0.00614196395993508,-0.00288712437585151,0.00767261101687599,-0.00177313804421118
"59",-0.000264679378788749,0.00272853650128894,0.0193785253001841,0.0124992392143436,0.0157369927901449,0.00961825828668952,0.00713609043479497,-0.00273193933562996,0.00924905394086652
"60",-0.00622158972745774,-0.0172046801043994,0.00243674917230123,0.0655070208679195,0.0353009282721756,0.0424268395663913,0.0117560026079511,-0.0154687140811359,0.00742876646655535
"61",0.00136277400797562,0.00184832216600838,0.0178745551075297,0.00106393854308397,0.0136662916442312,0.0109111413467806,-0.00705856751944074,0.0130109896685037,0.0299342347891964
"62",-0.00237838876307251,0.00643250881980865,-0.00681579721318729,0.0155389456772416,0.00982347501723224,0.0158042132172327,-0.00923987823561872,-0.000275862833366239,-0.000280571821392289
"63",-0.0045866163444347,-0.00720211294244488,-0.0137764856345962,0.00406428370699044,-0.00397589253160989,0.00645140357636969,-0.00938022413063618,-0.00394103487363162,0.00392264237918203
"64",0.00546906966517759,-0.000641625477239234,0.00215197784921772,0.00275475484674654,-0.00885860705669516,-0.0037751253178507,0.00296959029792203,-0.00647480847275846,0.0116706480727428
"65",0.00151255893681346,-0.003008452586599,-0.0199773678452608,-0.00581338948360425,-0.00693280995694477,-0.00538936352009083,-0.0118198959636549,0.00179909940908708,-0.0094014357915109
"66",-0.00565173651267332,-0.00177364436516743,-0.0147619418231688,-0.0154814123270076,-0.0242004823379782,-0.0311693453811236,-0.00278059396581967,0.00784231001214975,-0.00802542133074591
"67",0.00967113227095308,-0.00944195029903203,0.00071196047292286,-0.00381518664194538,0.0220808186806394,0.0238518004077859,0.0199292649896336,0.00091631773344145,0.00515860798430325
"68",-0.0422674646807105,-0.00896891459957897,-0.0262301021912763,-0.0445204736250366,-0.0486529341954236,-0.0332494055930672,-0.0284274403966949,-0.0249858584349634,-0.0302295254154527
"69",0.0132385319523587,0.00323927104712632,0.0171873535656376,-0.0297472706722098,-0.0148899222215617,-0.0174066843254332,-0.0127850510865708,0.0212166420721615,-0.0155328035528102
"70",0.00613277597702204,0.00978716632468347,0.00663948135923464,0.000155003171295616,0.0094155074284152,0.00477163607995021,-0.0056337283078952,-0.0181483511758092,0.0206899289519902
"71",-0.0274555745702306,-0.0362586841931879,-0.00616484071731471,-0.0283443993805563,-0.0455638966755182,-0.0527198172384795,-0.0146323991318538,0.0125903166745095,-0.00313016472253969
"72",-0.00477208119406955,-0.00725515175674559,0.0006717502207007,0.000959468302371895,0.00313596190179767,-0.00061479809032776,0.00518098020432732,-0.011972570221513,-0.00122288521128404
"73",0.0049445205872571,0.00523349904491777,-0.0164262484088519,-0.000639345500067975,0.00177140355115489,-0.00372335506921092,0.00302116959438055,-0.00821774556868979,0.00684388603249754
"74",0.0148613260847697,0.014843433323017,0.0131087696389708,0.0367601691718866,0.0358241474120363,0.040809153661729,0.00926981033737132,-0.0322465565010234,0.0117985410180618
"75",0.00531910309668785,0.00176387332720341,0.0141084022228446,0.00975766714496398,6.82780793186359e-05,0.00210389217267271,0.00593763461500139,-0.00707199671758728,0.00352457677038696
"76",-0.0511927392408918,-0.0316340452295134,-0.0641086151952934,-0.0245462543625613,-0.0238384237265996,-0.0130475147433971,-0.00284036055728931,-0.0378616535378833,-0.0174658194441367
"77",-0.0242831857775777,-0.012063505948201,-0.0138120821718618,-0.0114674522624272,-0.0172493024639816,-0.0336437218440354,-0.00714303080557574,0.0226911141010975,0.0112135307480662
"78",-0.0193103635402562,-0.0255476744454314,0.0392653548402083,-0.0117629863726249,-0.0113875150504192,-0.00783754182126632,-0.0308672048413757,-0.0236807040774628,-0.0272501618669802
"79",-0.00890859770045365,-0.000909460135519304,-0.0273769462462335,0.00443476566035699,0.00289651572061163,-0.00288666832570738,0.00297156150567409,0.0103039154761755,0.0127071308598167
"80",0.00577374175605419,0.0072640960557821,0.0101466508684158,0.0398700689003556,0.0318986718552849,0.0284958784728785,0.0059626546054351,0.0136447184693212,0.0135502492726939
"81",-0.0316786634382756,-0.0339550683903771,-0.00403145903619212,-0.0355041300888814,-0.0168357134281123,-0.0145854568534773,-0.0031499629166935,-0.00860068967406805,-0.0179891940511108
"82",0.0230315011043821,0.0266673074286727,0.0339539658727714,-0.00492904278805771,0.0131127610334016,0.00303563371072232,0.0104066045491079,0.0238995722017419,0.00335429256369066
"83",0.0106853557870795,0.0174509615741665,0.0225989125827939,0.0337882773702671,0.0393688620356689,0.0281963286814809,0.0131193258570265,-0.0185979958649026,0.0347537695460107
"84",0.00691148453224917,0.0228049354800314,0.0181478292631166,0.0177333147856765,0.0104641615014904,0.0120806339402681,0.0076020589804207,0.0076010980732938,0.00544852163091502
"85",0.00479900130334883,-0.00361141137447173,-0.0272960580629588,0.00222125860415525,0.00471480952197366,0.00514162905666792,0.00430048557422942,-0.0246386327233471,0.00489887132220262
"86",0.0139707066109422,0.0144983694544828,0.00707272363242724,-0.00594832963879943,0.00537549318321656,-0.0102466262216324,-0.00397163629131219,0.0131513290745818,-0.0139526651764855
"87",0.0156846761446704,0.0274155605083101,0.0190243279727946,0.00470862952779153,0.0102986894452467,0.00465450154729795,0.0140047194344092,0.0285729966360519,0.00516657181813005
"88",-0.0411925050621009,-0.0345947805659261,-0.0439929346120927,-0.0302423736072073,-0.0556944269798714,-0.0516862139568313,-0.0261771052499143,-0.0138336686970608,-0.0256047871450585
"89",0.019183678136282,0.0134288235046526,0.011687546528798,0.014578231818714,0.0125445544713092,0.00648910805819127,0.00882000851163425,0.020931125581346,0.00870522879701136
"90",0.0071871142112213,0.0233815595954452,0.0479319394637408,0.014557503465492,0.0143664870405302,0.0110026208231358,0.0371404902744033,0.0223471819278312,0.00660809291961132
"91",-0.0304677132781996,-0.019102209349681,-0.0109052604212465,-0.000109798271078086,-0.000689911058227158,0.00175483063269428,-0.00583961964466067,0.00730467985745369,-0.00841317432769694
"92",-0.0200504937581877,-0.0192500871563459,-0.000162250194656388,-0.00800068314423255,-0.00313734031791945,-0.00799327849086989,-0.0129712265401441,-0.013526123700739,-0.0215199590004465
"93",-0.0279893230932929,-0.0273621744956527,0.0176883988386006,-0.00188535284027193,0.00948953318734603,0.0129418551238973,-0.00789332462319241,0.00149195549960559,-0.0310922642947051
"94",-0.00207981452023448,0.00463207658099393,0.0111229347868329,0.00282756418854913,0.0228891568124166,0.00399745483792968,0.00363113473290935,0.0137634396335428,0.00315836959979012
"95",0.00798411381152835,0.0292636236790249,0.0706353074832161,0.0204995615470629,0.0263672094930661,0.0185256658838303,0.0283971105707758,-0.0108986574834304,0.0521568842544966
"96",-0.0122271868042423,-0.0199465144072415,-0.0155759338712939,0.00767595895034885,0.0153064561142428,0.0104157428747774,-0.00061450459739306,-0.0334361409131641,-0.00556247537507669
"97",0.00399445380411844,0.0240406156263943,-0.020256797508686,0.0159273747781197,0.00505558979868908,0.0169158475926452,-0.00723314990854753,0.00619727056255819,-0.00531502737883558
"98",0.0379902404697799,0.0366509612483188,0.0881481294134235,0.04083313416574,0.047310773817541,0.0374743342030046,0.0142041893196034,0.0367183692872188,0.00366532899368621
"99",0.0011454074336655,0.012609774010104,0.0140886343098715,-0.00547276175476387,-0.0135102687399248,-0.00986476646999108,-0.0102796036266824,0.0100873481758547,-0.0122432618114538
"100",0.00689622093247264,-0.00157888344701657,0.0253650904557724,0.00367511379479658,-0.000411211767878337,0.00233201412952499,-0.000829157323015101,0.00729922230227816,0.00257085878550374
"101",-0.0120208244109362,-0.00838750188628208,0.00946508076810738,0.039445225681354,0.0286659601110548,0.0125535710017989,0.0176599047601377,0.000625560649954396,0.0119118334165924
"102",0.00878624068278191,0.0213086121622907,-0.00147016627075547,-0.00133039754772467,-0.00820835561020783,0.000584066888965255,0.00868131268606925,0.0249279784946516,-0.0110939831111249
"103",0.0147070268595223,0.0229891788729764,0.0109792505429785,0.005197276776015,0.00698874182074701,0.00713834416360443,0.0116536080826265,0.0322855415334194,0.00388803102393432
"104",0.01107846997492,0.0282971047460241,0.0202181246894526,-0.00129653910900229,-0.00864317779927871,-0.00154029194936751,-9.29860205898467e-05,0.00937731705604419,-0.00370322614700012
"105",-0.0112281206402892,-0.012165394290393,-0.0102360710268923,0.00780999601520174,0.0060228333803743,0.000398268630892821,-0.0172008919846608,-0.0190281589977409,-0.0040178215600026
"106",0.00133600694723622,-0.00673493752825369,0.0593964952392921,-0.0156145286855644,-0.0242538222114903,-0.0133670295326112,-0.0199691984385373,0.00448200920895039,-0.00241418751119721
"107",0.00650100290483898,-0.00799527014146951,0.0099118602517839,0.00556809361828087,-0.00491792908242804,0.00716334982930691,0.0104820360775446,0.048911426263165,0.00303036873391511
"108",-0.0130273781417678,-0.0134485178365402,-0.0155847125630676,-0.0949259561393448,-0.0687817935736467,-0.0492843432903252,-0.0277822565003029,-0.010990285117839,-0.0550068961486847
"109",-0.0191201736096547,-0.0128209432353596,0.00570694709186461,-0.0121701633586571,-0.0108065329308164,-0.00544832408942498,-0.00579039291344406,-0.00475041246060755,0.0173291291327033
"110",-0.0149860368011722,-0.00701014347319502,-0.0152329281809782,0.0158922813115072,9.54120934982409e-05,0.00636210012768289,0.00919063898932288,-0.0254665007508001,0.0212538196745696
"111",0.00554684575913528,-0.0104254606984157,0.00503206879550793,-0.00146995784793283,0.00182052417264577,-0.000405062207188825,0.00943310446321471,-0.0259002322666153,-0.00390236700663739
"112",-0.00884805058055431,-0.0143925160924212,-0.0278294017090164,-0.011288597094588,-0.0105817491650588,-0.0234534014104013,0.00704205079925696,-0.00406792000951364,0.0221366388862112
"113",0.0339352403910679,0.0175875868631222,0.158996018722615,0.0834032324746981,0.0156807788390432,0.0324168968854125,0.0112706057199865,0.027976674529086,0.0143054843138869
"114",-0.00879996484513927,0.00603962349195144,0.0370995431266321,0.00896149366508352,0.00785533033091866,0.0170390756981272,0.0133077244573869,-0.0281222994167485,0.00821944754722558
"115",0.0353680179817119,0.0274570841118156,0.0268069151983311,0.011339464984605,-0.000890894477112988,0.0078283210069941,-0.00365021077727539,0.0030275780586956,0.0148334572795763
"116",-0.00958485426768653,0.00453352199008973,0.0124881778479962,0.00488012552291025,0.0195506838846752,-0.000846125201584422,0.00872636741213683,0.00186837462635665,0.0003149768491517
"117",0.0025114067302358,-0.00971285775857247,-0.0226750808963921,0.00289425636662633,0.0157149631173336,0.00536454705900732,0.00424581749095195,-0.00638460788637673,0.00694573837247206
"118",-4.6008351767342e-06,0.0168243156370797,0.0209789085469713,-0.00105479778203532,0.00404858059246442,0.0052666447397098,0.00818114103260323,0.0338242502903418,-0.00248081499176878
"119",0.0235784565675472,0.02213049701554,0.0145641582111548,-0.00683805693959438,-0.00646590152472139,0.000861058956507534,0.00380831963672669,0.0498318784227876,0.00662833532991422
"120",-0.0128967555294231,-0.0191871999692574,-0.0229418702928111,-0.00207530088654545,-0.00826631446473397,-0.00109191828177366,-0.00932205133904439,-0.0118006676761414,-0.0103828418740458
"121",0.0275539080616663,0.0106523554780454,0.015019047698657,-0.0231258487964538,-0.0035154076667672,-0.0157121964148307,-0.0102760456358385,0.0234317417601399,-0.00793051736759246
"122",-0.00881657540600873,0.00817775800559252,-0.0215194874815745,0.00519847208156764,0.00696383930663186,0.00218574714700078,0.00401790123049472,0.00341123598719219,0.00861307430554559
"123",0.00562985155945845,-0.00311382198259064,0.0195620826153154,-0.00666623375802521,-0.0191094856788171,-0.0210159529100261,-0.00320277828496418,-0.0047389037565666,-0.0169808548961914
"124",0.00337490142080315,-0.00368261443673372,0.00654033313982311,0.00883963624111603,0.01460172004322,0.0183230140754155,-0.00187830884124904,0.0134864415690768,0.00946385986180822
"125",-0.00562078816211423,-0.0110653405938274,0.0490733856649445,-0.131930161040192,-0.0554251120072757,-0.0864030631000871,0.0130544778038025,-0.00726511836914007,-0.0248045070883588
"126",0.0327639543858831,0.00745946219251316,0.00518177910819077,0.00076841000800159,-0.00669089530624079,0.00118139044189449,0.00108354109447667,0.0116444038637862,-0.00601511862656676
"127",-0.0145863963521935,-0.0115802837916139,-0.0187406618311421,0.0193797451644144,0.0200670572880004,0.00903430734637599,-0.00297930864745764,-0.0112039759395048,0.00431040661919588
"128",0.000541686582623608,0.00110589975581321,-0.0137641430199591,-0.0105086935223715,0.00456730864975159,-0.00690770676504321,0.000799303392066013,-0.00184697185768375,-0.0113962063512113
"129",0.00579602676419902,0.00395016287989922,0.0158980510407242,0.00140241356519567,0.000381988254880039,0.00169968739101975,-0.00516856023173051,-0.00477412342688674,0.00353801043345095
"130",-0.00859810380543849,-0.00603144879243637,-0.0111559555146078,-0.0133854574103469,-0.0238088570912496,-0.00590755793211541,0.00379034102150095,-0.0325482525357953,0.0129039230123195
"131",0.00727774043724056,0.0144527788065061,-0.0117013513299866,0.00141342460639757,-0.00017387885968545,0.00446785679581749,-0.0070664906719946,0.00262644230552321,-0.019411838503552
"132",-0.0132547565143662,-0.00437252647439567,-0.0215303896099081,-0.000570221261332586,-0.004559377721677,0.0036681280539844,0.0119191888989218,-0.0229705404640584,-0.00187908689159521
"133",0.0155078082909501,-0.0140975772858928,0.000389466095698613,0.0358245950436166,0.0332307424474355,0.0180526165793785,-0.00278150790520332,0.00390854936676982,0.000135076023510653
"134",0.0253956709492677,0.00206811004090836,0.0186443900812765,0.0151620506757044,0.00462962264237178,0.0140577829938917,-0.00212687745481085,0.0183608594421537,0.0167932167045646
"135",-0.0171936604069544,0.0076905074123941,-0.0171504012787867,-0.000113648476019518,-0.000699784916756282,-0.00369291044149868,0.00101633690451381,-0.0381778825256367,-0.000774818041661739
"136",-0.0284421184966095,-0.067099987379043,-0.1625236655727,-0.0859567965000325,-0.0812924077833781,-0.04319095297327,-0.0471194550285331,-0.198948649986588,-0.0315432107172595
"137",0.00221382414887579,0.00998011986193026,-0.00378991848528132,0.0124120948204767,0.0091050689598753,0.008006645432456,-0.00234312064652017,0.0294777466140496,0.00213253050640531
"138",-0.027487724514845,-0.0125501294587257,-0.0488224470075324,-0.00394134872933927,-0.0059264250490069,0.00114624297518723,0.00459730307233479,-0.0234245280073511,0.00664230159646752
"139",0.0219832692221828,0.00381710802818039,0.00221366382642126,0.019427579733913,0.0156794302600433,0.016551917423701,0.021642428684686,0.0126590656815646,0.0173869050844114
"140",0.0152068101020638,0.0122788945540184,0.0185465472789021,0.00907641629144848,-0.00715826157011533,-0.00592739177289396,0.00997124856065667,0.00473079180631254,0.00292114724066498
"141",0.0288757004281614,0.0267764781712155,0.0190244140005597,0.012755242760479,0.0164448623826253,0.021614221336505,0.0168646406220505,0.0625283580741974,0.007776007170992
"142",0.033654356029804,0.02683397300557,0.0378616213859091,0.0144837197649698,0.0099506655041881,0.00963342513540239,0.0126917552174615,0.0165485909149479,0.0191783373842393
"143",-0.0142946012241453,-0.0145592207159619,-0.0272629860429865,-0.0351739027359934,-0.0283889937944121,-0.0543247729398997,-0.0329724237610754,-0.0146857042439683,-0.0153316263859273
"144",-0.00993736472845727,-0.0140471827166874,-0.00680511805387003,0.0104474865685773,0.0148196297669651,0.00707532956187343,0.0113197065830824,-0.00198145145302108,0.00426374443312574
"145",2.70704897278474e-05,-0.00903786107148217,-0.00332260588162313,0.00188852315447579,-0.00689496899776565,-0.00349841773311039,-0.0125051075913925,0.00137378673232329,0.00199940800567823
"146",0.00455111261406886,-0.00855245503333666,0.00188354473563334,-0.00466614475584959,-0.000338213413922056,0.00426741650582346,-0.00524989292640771,0.00875568837599095,-0.0065683092306665
"147",-0.00600025703935179,-0.000875545817596003,-0.013107313801546,-0.00740102253540117,0.00503672164255962,0.00119417346284934,-0.00501387943188196,-0.0322983559207991,0.0144406808247025
"148",0.0351591980320337,0.0110907624125062,0.0224352632609418,0.00884152907450988,0.00203510017593937,0.00277584467165354,-0.00747733744132454,-0.000677767289323424,0.00637400453526601
"149",-0.00646477535607599,-0.00650022315518991,-0.00717469836283474,-0.0218963526858182,-0.007527253347708,-0.0165695979032257,-0.00727682781783348,-0.0100871554352658,-0.00566899054364757
"150",0.00553560603431785,-0.007385927291907,-0.0146024912196337,-0.0216518337013474,-0.0162663375195785,-0.0165557835234098,-0.00252197501880609,-0.0156162034041579,-0.00205352818084464
"151",-0.00452417613445875,-0.0138205580295587,-0.0154844017143695,0.0152854163724242,0.0132357875467018,0.0179465104299908,0.000533974024381158,-0.0257007997755051,-0.00141426081381984
"152",0.022873005139687,0.0347872149234341,0.0292221536306485,0.0212351811524718,0.0201678990684836,0.00641274636879074,0.00893763460609963,0.0474836115915268,0.0165876262338752
"153",0.003427244864053,0.00229334628999371,-0.0089756082697244,-0.0296331987682369,-0.00414058233517361,-0.0257039774533244,-0.0179622478537225,0.0110084702005943,-0.021976893949509
"154",-0.00351376845566062,-0.00724230108124926,0.0073437586093677,0.00332740195094552,0.00331617195813343,0.00268150085662313,0.00267458284214212,0.00737062719775897,-0.0122095806544542
"155",0.00272520995807977,0.00532568343784614,0.0140362414048036,-0.0105095526171411,-0.00619223770518232,-0.00844751546134513,0.00742712665864101,0.019081340280443,0.00460767443022879
"156",-0.014319340554195,0.00284714273261738,0.0212389042922498,-0.0106740652482287,-0.0143247306729743,-0.0168723816468751,-0.012286677689109,0.013573104498054,-0.00914244050231026
"157",0.0102676869850046,0.0191739470794452,0.022628717245289,0.0065225954617594,-0.0115029103148344,-0.00212602413821488,0.00190367344642423,0.0195577422820125,-0.0108889712341899
"158",0.0139776374725847,0.0109414329333913,0.0143915830858787,0.0135899597240977,0.0105002986915052,0.0136317431397894,0.0111748215384702,0.0053784615490522,0.0133945000338287
